key,direction,w,dominant_celltype,origin,purity
chr11:70150000-70200000,down,-0.0202086172721638,CD14_M,Maternal,0.889
chr12:106650000-106700000,down,-0.0201803957385905,Epi,Maternal,0.991
chr13:70900000-70950000,down,-0.0201773253384086,proSCT,Fetal,0.997
chr10:135000000-135050000,down,-0.0201735187934048,cilated,Maternal,1
chr6:134700000-134750000,down,-0.0201591680043175,CD16_M,Maternal,0.939
chr14:103200000-103250000,down,-0.0201566009025885,B,Maternal,0.659
chr11:4450000-4500000,down,-0.020152049379772,SCT,Fetal,1
chr11:97650000-97700000,down,-0.0201503133721057,Ery,Fetal,0.612
chr5:40600000-40650000,down,-0.0201483172723805,CD14_M,Maternal,0.889
chr12:34850000-34900000,down,-0.0201269401840753,SCT_B,Fetal,1
chr15:38350000-38400000,down,-0.0201264208257945,CD14_M,Maternal,0.889
chr18:13350000-13400000,down,-0.0201210037729159,CD14_M,Maternal,0.889
chr10:90750000-90800000,down,-0.0201176950448574,T,Maternal,0.689
chr2:29200000-29250000,down,-0.0200794637645075,T,Maternal,0.689
chr3:160750000-160800000,down,-0.0200722680279378,CD16_M,Maternal,0.939
chr9:100650000-100700000,down,-0.020064902370554,T,Maternal,0.689
chr4:103300000-103350000,down,-0.0200584583165337,SCT_B,Fetal,1
chr21:36200000-36250000,down,-0.0200567398744774,Epi,Maternal,0.991
chr7:90200000-90250000,down,-0.0200478014272219,B,Maternal,0.659
chr10:31250000-31300000,down,-0.0200474001532572,SCT,Fetal,1
chr2:91950000-92000000,down,-0.0200411686092661,Ery,Fetal,0.612
chr4:80400000-80450000,down,-0.0200351724665758,uDSC,Maternal,0.99
chr19:1200000-1250000,down,-0.0200302714456982,vEC,Maternal,0.8
chr7:112900000-112950000,down,-0.0200272676919509,proSCT,Fetal,0.997
chr11:93250000-93300000,down,-0.0200230137268602,HB,Fetal,0.803
chr20:8900000-8950000,down,-0.0200104483793745,aEC,Maternal,0.781
chr4:185400000-185450000,down,-0.0200103011994088,B,Maternal,0.659
chr20:61350000-61400000,down,-0.0200076335977368,dNK,Maternal,0.666
chr2:42950000-43000000,down,-0.0199940449623256,HB,Fetal,0.803
chr5:159850000-159900000,down,-0.0199690443923705,T,Maternal,0.689
chr12:6250000-6300000,down,-0.0199608618028756,aEC,Maternal,0.781
chr4:153550000-153600000,down,-0.0199525388088913,B,Maternal,0.659
chr4:145600000-145650000,down,-0.0199314516644826,uDSC,Maternal,0.99
chr22:24600000-24650000,down,-0.0199277239296284,pvSMC,Maternal,0.456
chr13:31350000-31400000,down,-0.0199221958574162,uDSC,Maternal,0.99
chr17:72750000-72800000,down,-0.0199169521301473,HB,Fetal,0.803
chr16:84200000-84250000,down,-0.0199091505573125,vEC,Maternal,0.8
chr22:50450000-50500000,down,-0.0199063218038463,eS,Maternal,0.994
chr13:13550000-13600000,down,-0.0199039265461478,B,Maternal,0.659
chr9:82450000-82500000,down,-0.0199001479346336,HB,Fetal,0.803
chr1:117500000-117550000,down,-0.0198999372935246,CD14_M,Maternal,0.889
chr20:44800000-44850000,down,-0.0198997520325004,cDC,Unknown,0.507
chr7:36800000-36850000,down,-0.0198987961964448,T,Maternal,0.689
chr16:9150000-9200000,down,-0.01989877427662,dNK,Maternal,0.666
chr17:3750000-3800000,down,-0.019894978012363,uDSC,Maternal,0.99
chr14:76650000-76700000,down,-0.0198882442956796,CD14_M,Maternal,0.889
chr1:121250000-121300000,down,-0.0198844876120045,T,Maternal,0.689
chr19:13300000-13350000,down,-0.0198777203055514,B,Maternal,0.659
chr10:120450000-120500000,down,-0.0198743120513207,Epi,Maternal,0.991
chr2:144000000-144050000,down,-0.0198740179916373,T,Maternal,0.689
chr10:119200000-119250000,down,-0.019865834917592,uDSC,Maternal,0.99
chr17:450000-500000,down,-0.0198555963337951,fEC,Fetal,0.868
chr20:13850000-13900000,down,-0.0198430675561719,uDSC,Maternal,0.99
chr16:84700000-84750000,down,-0.0198423379782136,B,Maternal,0.659
chr1:138950000-139000000,down,-0.0198337916891353,B,Maternal,0.659
chr1:114550000-114600000,down,-0.0198316937210386,uDSC,Maternal,0.99
chr12:25050000-25100000,down,-0.0198185134048429,CD14_M,Maternal,0.889
chr2:129450000-129500000,down,-0.0198181266724347,EVT,Fetal,0.999
chr3:184350000-184400000,down,-0.0198043220460197,eEVT,Fetal,1
chr17:48350000-48400000,down,-0.0197928703838586,eS,Maternal,0.994
chr1:186600000-186650000,down,-0.0197818873394564,iEVT,Fetal,1
chr22:28500000-28550000,down,-0.0197811542679992,uDSC,Maternal,0.99
chr6:200000-250000,down,-0.0197619292719325,T,Maternal,0.689
chr22:22400000-22450000,down,-0.0197614283486249,uDSC,Maternal,0.99
chr2:85600000-85650000,down,-0.0197609067165108,dNK,Maternal,0.666
chr2:198000000-198050000,down,-0.0197501376898155,B,Maternal,0.659
chr5:113250000-113300000,down,-0.0197311782703415,dNK,Maternal,0.666
chr1:206850000-206900000,down,-0.0197291821625047,dNK,Maternal,0.666
chr7:144000000-144050000,down,-0.0197269225542221,iEVT,Fetal,1
chr2:145200000-145250000,down,-0.0197266111925079,CD14_M,Maternal,0.889
chr2:112450000-112500000,down,-0.019704073643771,Epi,Maternal,0.991
chr4:12050000-12100000,down,-0.0197004225753291,T,Maternal,0.689
chr11:122400000-122450000,down,-0.019695529939474,cilated,Maternal,1
chr17:4600000-4650000,down,-0.0196854456916564,CD14_M,Maternal,0.889
chr1:20900000-20950000,down,-0.0196768374949941,iEVT,Fetal,1
chr11:78100000-78150000,down,-0.0196682069485069,CD16_M,Maternal,0.939
chr1:161450000-161500000,down,-0.0196500176449539,CD14_M,Maternal,0.889
chr3:72550000-72600000,down,-0.0196430855977203,cDC,Unknown,0.507
chr4:154350000-154400000,down,-0.01961996569823,T,Maternal,0.689
chr8:24100000-24150000,down,-0.0196098687784498,B,Maternal,0.659
chr12:111100000-111150000,down,-0.0196054789763946,dNK,Maternal,0.666
chr13:46850000-46900000,down,-0.0196032109961019,T,Maternal,0.689
chr2:136950000-137000000,down,-0.0195969918222447,B,Maternal,0.659
chr6:137600000-137650000,down,-0.0195842030422781,CD14_M,Maternal,0.889
chr2:94750000-94800000,down,-0.0195781515322068,B,Maternal,0.659
chr8:144350000-144400000,down,-0.0195653490661007,Ery,Fetal,0.612
chr17:62250000-62300000,down,-0.0195355768150014,pEVT,Fetal,0.968
chr17:72450000-72500000,down,-0.0195348871096646,dNK,Maternal,0.666
chr22:25950000-26000000,down,-0.0195347225073662,CD14_M,Maternal,0.889
chr3:147400000-147450000,down,-0.0195216840291303,HB,Fetal,0.803
chr2:179950000-180000000,down,-0.0195214009967821,Epi,Maternal,0.991
chr2:17000000-17050000,down,-0.0195122956999344,iEVT,Fetal,1
chr12:96400000-96450000,down,-0.0195089669660528,CD16_M,Maternal,0.939
chr5:40650000-40700000,down,-0.0195077561523375,T,Maternal,0.689
chr16:2750000-2800000,down,-0.0194925576326338,dNK,Maternal,0.666
chr5:16600000-16650000,down,-0.0194857845543779,T,Maternal,0.689
chr21:37800000-37850000,down,-0.0194698740155867,aEC,Maternal,0.781
chr5:42950000-43000000,down,-0.0194582872686239,T,Maternal,0.689
chr14:91800000-91850000,down,-0.0194529867414811,dNK,Maternal,0.666
chr19:4900000-4950000,down,-0.0194524755239534,T,Maternal,0.689
chr2:202100000-202150000,down,-0.0194481968916001,T,Maternal,0.689
chr10:73350000-73400000,down,-0.0194422491571252,CD16_M,Maternal,0.939
chr14:100800000-100850000,down,-0.0194409959303685,fEC,Fetal,0.868
chr19:42000000-42050000,down,-0.0194402197669133,CD14_M,Maternal,0.889
chr2:148700000-148750000,down,-0.0194339742333672,Ery,Fetal,0.612
chr19:10750000-10800000,down,-0.019414146291095,T,Maternal,0.689
chr19:18800000-18850000,down,-0.0194054117223804,uDSC,Maternal,0.99
chr1:221100000-221150000,down,-0.0193981421031897,Ery,Fetal,0.612
chr6:24700000-24750000,down,-0.0193962735600296,CD14_M,Maternal,0.889
chr14:43400000-43450000,down,-0.0193946728643919,HB,Fetal,0.803
chr16:55750000-55800000,down,-0.019388727982194,pEVT,Fetal,0.968
chr1:159000000-159050000,down,-0.0193773970491543,T,Maternal,0.689
chr16:4700000-4750000,down,-0.0193716998888886,T,Maternal,0.689
chr19:16300000-16350000,down,-0.0193703617287045,T,Maternal,0.689
chr1:42150000-42200000,down,-0.0193576411469528,CD14_M,Maternal,0.889
chr20:61250000-61300000,down,-0.0193573553174157,eEVT,Fetal,1
chr6:144900000-144950000,down,-0.0193526211193384,T,Maternal,0.689
chr4:82300000-82350000,down,-0.0193467087230036,CD16_M,Maternal,0.939
chr4:73900000-73950000,down,-0.0193464390542238,T,Maternal,0.689
chr18:72650000-72700000,down,-0.0193458794696888,Epi,Maternal,0.991
chr9:94150000-94200000,down,-0.0193293143033255,CD16_M,Maternal,0.939
chr3:184200000-184250000,down,-0.0193120973433579,HB,Fetal,0.803
chr4:114550000-114600000,down,-0.0193076448866699,B,Maternal,0.659
chr21:30500000-30550000,down,-0.019304773345834,iEVT,Fetal,1
chr6:31400000-31450000,down,-0.0193037783167687,T,Maternal,0.689
chr9:83000000-83050000,down,-0.0192990501233466,eS,Maternal,0.994
chr8:64100000-64150000,down,-0.0192967088826238,iEVT,Fetal,1
chr8:55050000-55100000,down,-0.019293124612437,SCT_A,Fetal,1
chr12:59950000-60000000,down,-0.0192901234543846,Epi,Maternal,0.991
chr3:196650000-196700000,down,-0.0192803046807723,Ery,Fetal,0.612
chr20:1500000-1550000,down,-0.0192506530221336,HB,Fetal,0.803
chr5:157900000-157950000,down,-0.0192497360570778,uDSC,Maternal,0.99
chr15:42150000-42200000,down,-0.0192430462016711,T,Maternal,0.689
chr18:60100000-60150000,down,-0.0192293148461959,Ery,Fetal,0.612
chr19:47900000-47950000,down,-0.0192195484351844,eS,Maternal,0.994
chr17:36650000-36700000,down,-0.0192096460877341,VCT,Fetal,0.999
chr11:66300000-66350000,down,-0.0191938317373334,eS,Maternal,0.994
chr17:49150000-49200000,down,-0.0191771665005949,Epi,Maternal,0.991
chr12:92800000-92850000,down,-0.0191768412299906,B,Maternal,0.659
chr21:44800000-44850000,down,-0.0191656853999022,iEVT,Fetal,1
chr20:4800000-4850000,down,-0.0191567053547775,eS,Maternal,0.994
chr22:38400000-38450000,down,-0.0191556048176086,dNK,Maternal,0.666
chr12:54800000-54850000,down,-0.019152804097491,SCT_B,Fetal,1
chr16:2950000-3000000,down,-0.0191499013975618,dNK,Maternal,0.666
chr10:64250000-64300000,down,-0.0191493322593465,CD16_M,Maternal,0.939
chr17:76700000-76750000,down,-0.0191248055285757,T,Maternal,0.689
chr11:65650000-65700000,down,-0.0191209520826107,T,Maternal,0.689
chr5:159900000-159950000,down,-0.0191183923220033,EVT,Fetal,0.999
chr5:176400000-176450000,down,-0.0191073093716087,T,Maternal,0.689
chr3:153400000-153450000,down,-0.019107228124616,HB,Fetal,0.803
chr16:89600000-89650000,down,-0.0190961387550275,Epi,Maternal,0.991
chr15:70500000-70550000,down,-0.0190946278867409,HB,Fetal,0.803
chr11:10500000-10550000,down,-0.0190810071530423,dNK,Maternal,0.666
chr13:46950000-47000000,down,-0.0190767152042213,HB,Fetal,0.803
chr2:239100000-239150000,down,-0.0190748085972109,dNK,Maternal,0.666
chr22:31850000-31900000,down,-0.0190711935895988,T,Maternal,0.689
chr11:115550000-115600000,down,-0.0190552096738514,CD16_M,Maternal,0.939
chr18:53900000-53950000,down,-0.0190503851001229,B,Maternal,0.659
chr4:183900000-183950000,down,-0.0190404056085795,iEVT,Fetal,1
chr17:81150000-81195210,down,-0.019022241881368,HB,Fetal,0.803
chr22:45650000-45700000,down,-0.0190204051949449,CD14_M,Maternal,0.889
chr1:22300000-22350000,down,-0.0190195739974787,Epi,Maternal,0.991
chr11:74250000-74300000,down,-0.0190132433280986,Epi,Maternal,0.991
chr2:128150000-128200000,down,-0.0190097265375874,CD16_M,Maternal,0.939
chr22:38000000-38050000,down,-0.0190027452971415,dNK,Maternal,0.666
chr15:40300000-40350000,down,-0.0189933682441852,CD14_M,Maternal,0.889
chr2:8100000-8150000,down,-0.0189864741830004,SCT_B,Fetal,1
chr22:42000000-42050000,down,-0.0189859081909415,Epi,Maternal,0.991
chr11:44850000-44900000,down,-0.0189764614725792,dNK,Maternal,0.666
chr12:3800000-3850000,down,-0.018975651983405,dNK,Maternal,0.666
chr3:4750000-4800000,down,-0.0189583794130136,dNK,Maternal,0.666
chr14:90350000-90400000,down,-0.0189508988184493,iEVT,Fetal,1
chr3:1400000-1450000,down,-0.0189471528741461,HB,Fetal,0.803
chr1:206250000-206300000,down,-0.0189309474627324,cilated,Maternal,1
chr7:1700000-1750000,down,-0.0189178252505362,eS,Maternal,0.994
chr2:68950000-69000000,down,-0.0188937583314537,T,Maternal,0.689
chr22:8750000-8800000,down,-0.018892599729647,B,Maternal,0.659
chr4:14100000-14150000,down,-0.0188916628484516,HB,Fetal,0.803
chr18:56300000-56350000,down,-0.0188915200735677,B,Maternal,0.659
chr11:75900000-75950000,down,-0.0188880685379617,eS,Maternal,0.994
chr10:20250000-20300000,down,-0.0188823137274045,CD14_M,Maternal,0.889
chr9:129150000-129200000,down,-0.0188817362883162,T,Maternal,0.689
chr5:26950000-27000000,down,-0.0188761208229564,Ery,Fetal,0.612
chr7:89950000-90000000,down,-0.0188736816201379,SCT_B,Fetal,1
chr9:92100000-92150000,down,-0.0188712130110076,dNK,Maternal,0.666
chr6:151350000-151400000,down,-0.0188616696759059,Epi,Maternal,0.991
chr21:34400000-34450000,down,-0.0188552045795063,CD16_M,Maternal,0.939
chr12:129250000-129300000,down,-0.018850435863598,dNK,Maternal,0.666
chr10:23000000-23050000,down,-0.0188454590340145,T,Maternal,0.689
chr12:27300000-27350000,down,-0.0188371641163559,uDSC,Maternal,0.99
chr2:225750000-225800000,down,-0.0188338560118918,dNK,Maternal,0.666
chr16:4550000-4600000,down,-0.01882771393591,dNK,Maternal,0.666
chr5:97700000-97750000,down,-0.0188271272031832,pEVT,Fetal,0.968
chr19:3200000-3250000,down,-0.0188249865399623,eS,Maternal,0.994
chr15:81450000-81500000,down,-0.0188212230894603,FB,Fetal,0.553
chr4:107550000-107600000,down,-0.0188135314368744,HB,Fetal,0.803
chr6:12900000-12950000,down,-0.0188123650290293,cDC,Unknown,0.507
chr7:106300000-106350000,down,-0.0188113736572877,T,Maternal,0.689
chr1:212650000-212700000,down,-0.0188107379521557,SCT_B,Fetal,1
chr6:34200000-34250000,down,-0.0188093488957242,T,Maternal,0.689
chr5:90600000-90650000,down,-0.0187878020357269,dNK,Maternal,0.666
chr14:70000000-70050000,down,-0.0187857302132935,Epi,Maternal,0.991
chr7:120100000-120150000,down,-0.0187667548433105,LEC,Maternal,1
chr6:14600000-14650000,down,-0.0187646625152777,B,Maternal,0.659
chr12:125150000-125200000,down,-0.0187565390498671,eEVT,Fetal,1
chr14:7350000-7400000,down,-0.0187476790414865,B,Maternal,0.659
chr4:159050000-159100000,down,-0.0187456212290307,HB,Fetal,0.803
chr13:58400000-58450000,down,-0.0187409842880095,B,Maternal,0.659
chr10:80700000-80750000,down,-0.018740130361918,uDSC,Maternal,0.99
chr22:22450000-22500000,down,-0.0187362572954008,B,Maternal,0.659
chr8:61800000-61850000,down,-0.0187349808397216,B,Maternal,0.659
chr11:105100000-105150000,down,-0.0187189819073714,HB,Fetal,0.803
chr1:76800000-76850000,down,-0.0187161962063923,Ery,Fetal,0.612
chr6:138000000-138050000,down,-0.0187075015863445,iEVT,Fetal,1
chr5:117700000-117750000,down,-0.0186970825602865,pvSMC,Maternal,0.456
chr15:92400000-92450000,down,-0.0186939707884536,CD14_M,Maternal,0.889
chr6:11500000-11550000,down,-0.0186688808159808,CD16_M,Maternal,0.939
chr4:154600000-154650000,down,-0.0186615226464846,CD14_M,Maternal,0.889
chr13:15450000-15500000,down,-0.0186574266570778,B,Maternal,0.659
chr5:139650000-139700000,down,-0.0186541743486574,CD16_M,Maternal,0.939
chr10:101750000-101800000,down,-0.0186467144042531,LEC,Maternal,1
chr11:115800000-115850000,down,-0.0186416872210621,Epi,Maternal,0.991
chr12:11700000-11750000,down,-0.0186387435635138,uDSC,Maternal,0.99
chr10:50350000-50400000,down,-0.0186273057249599,HB,Fetal,0.803
chr19:1750000-1800000,down,-0.0186173736844147,eS,Maternal,0.994
chr7:4800000-4850000,down,-0.0186153645817673,uDSC,Maternal,0.99
chr9:75850000-75900000,down,-0.0186122542183031,SCT_B,Fetal,1
chr1:9650000-9700000,down,-0.0186074136400532,T,Maternal,0.689
chr16:86000000-86050000,down,-0.0186047337393578,cDC,Unknown,0.507
chr12:56000000-56050000,down,-0.0185848078863205,CD16_M,Maternal,0.939
chr3:138600000-138650000,down,-0.0185840281718077,eEVT,Fetal,1
chr4:185700000-185750000,down,-0.0185837503005679,CD14_M,Maternal,0.889
chr11:118000000-118050000,down,-0.0185828339458609,Epi,Maternal,0.991
chr11:1850000-1900000,down,-0.0185794356432531,eEVT,Fetal,1
chr18:58000000-58050000,down,-0.0185745127547552,eS,Maternal,0.994
chr16:62800000-62850000,down,-0.0185727232511545,B,Maternal,0.659
chr5:112800000-112850000,down,-0.0185719094775232,T,Maternal,0.689
chr5:171550000-171600000,down,-0.0185582203729823,iEVT,Fetal,1
chr17:28400000-28450000,down,-0.0185544955425282,CD16_M,Maternal,0.939
chr17:46950000-47000000,down,-0.0185540929566791,T,Maternal,0.689
chr5:55250000-55300000,down,-0.0185304554433368,Epi,Maternal,0.991
chr6:163200000-163250000,down,-0.0185260852036646,cilated,Maternal,1
chr1:203350000-203400000,down,-0.018524746668762,CD14_M,Maternal,0.889
chr11:106700000-106750000,down,-0.0185147002406083,pvSMC,Maternal,0.456
chr2:75000000-75050000,down,-0.0185115380927722,iEVT,Fetal,1
chr2:119650000-119700000,down,-0.018510873398425,HB,Fetal,0.803
chr8:78700000-78750000,down,-0.018494426244682,Ery,Fetal,0.612
chr17:40200000-40250000,down,-0.0184900021141801,HB,Fetal,0.803
chr12:132600000-132650000,down,-0.0184843445463227,dNK,Maternal,0.666
chr1:230600000-230650000,down,-0.0184822049663633,eS,Maternal,0.994
chr15:85000000-85050000,down,-0.0184801042735722,uDSC,Maternal,0.99
chr5:103400000-103450000,down,-0.0184791197840465,HB,Fetal,0.803
chr11:36400000-36450000,down,-0.0184742351907861,CD14_M,Maternal,0.889
chr14:21700000-21750000,down,-0.0184706748190616,T,Maternal,0.689
chr3:183050000-183100000,down,-0.0184587625233056,proSCT,Fetal,0.997
chr2:209150000-209200000,down,-0.0184460305070414,B,Maternal,0.659
chr13:113200000-113250000,down,-0.0184346229632088,Epi,Maternal,0.991
chr17:79350000-79400000,down,-0.0184345131253985,vEC,Maternal,0.8
chr4:2450000-2500000,down,-0.0184342409711576,B,Maternal,0.659
chr1:166450000-166500000,down,-0.0184341403388792,iEVT,Fetal,1
chr1:155600000-155650000,down,-0.0184234623828935,EVT,Fetal,0.999
chr4:166450000-166500000,down,-0.0184232674483474,fEC,Fetal,0.868
chr11:50550000-50600000,down,-0.0184142273156047,T,Maternal,0.689
chr7:77050000-77100000,down,-0.0184120867188635,CD16_M,Maternal,0.939
chr22:37150000-37200000,down,-0.0184021758744393,T,Maternal,0.689
chr1:33450000-33500000,down,-0.0183909261309262,Epi,Maternal,0.991
chr16:82200000-82250000,down,-0.0183891083041655,CD16_M,Maternal,0.939
chr20:1550000-1600000,down,-0.0183858970942061,HB,Fetal,0.803
chr10:106700000-106750000,down,-0.0183823929315357,Ery,Fetal,0.612
chr9:140350000-140400000,down,-0.0183773116629823,LEC,Maternal,1
chr15:101950000-102000000,down,-0.0183629484505043,LEC,Maternal,1
chr6:169650000-169700000,down,-0.0183582019951798,uDSC,Maternal,0.99
chr4:800000-850000,down,-0.018354226610208,eS,Maternal,0.994
chr2:29500000-29550000,down,-0.0183404593048167,Epi,Maternal,0.991
chr5:139100000-139150000,down,-0.0183300644113916,LEC,Maternal,1
chr3:104800000-104850000,down,-0.0183248303378628,Ery,Fetal,0.612
chr9:110650000-110700000,down,-0.0183231711017765,HB,Fetal,0.803
chr15:57100000-57150000,down,-0.0183192277015989,HB,Fetal,0.803
chr11:61450000-61500000,down,-0.0183142834944052,uDSC,Maternal,0.99
chr18:43900000-43950000,down,-0.0183086409945696,dNK,Maternal,0.666
chr19:51050000-51100000,down,-0.0183070245506466,eS,Maternal,0.994
chr22:37800000-37850000,down,-0.0182907728092838,CD14_M,Maternal,0.889
chr8:145050000-145100000,down,-0.0182852350813023,CD16_M,Maternal,0.939
chr1:198600000-198650000,down,-0.018273532364835,T,Maternal,0.689
chr4:84200000-84250000,down,-0.0182708034357242,HB,Fetal,0.803
chr6:118700000-118750000,down,-0.0182642574347107,Ery,Fetal,0.612
chr19:19250000-19300000,down,-0.018263156034386,B,Maternal,0.659
chr3:93450000-93500000,down,-0.0182597486742372,B,Maternal,0.659
chr6:141750000-141800000,down,-0.0182429338139685,iEVT,Fetal,1
chr12:109100000-109150000,down,-0.0182395031347555,SCT_B,Fetal,1
chr16:67750000-67800000,down,-0.0182268180241375,Ery,Fetal,0.612
chr16:87950000-88000000,down,-0.0182195640479122,SCT_B,Fetal,1
chr11:124550000-124600000,down,-0.0182066087220666,vEC,Maternal,0.8
chr4:95900000-95950000,down,-0.0182058680683343,cilated,Maternal,1
chr20:37350000-37400000,down,-0.0181961068996198,Ery,Fetal,0.612
chr20:19700000-19750000,down,-0.0181610367845138,SCT_B,Fetal,1
chr22:38300000-38350000,down,-0.0181575623825135,avVCT,Fetal,0.964
chr12:47750000-47800000,down,-0.0181574526987324,T,Maternal,0.689
chr10:129650000-129700000,down,-0.0181563968973471,HB,Fetal,0.803
chr5:70600000-70650000,down,-0.0181475269524367,SCT,Fetal,1
chr3:128300000-128350000,down,-0.0181418581988216,vEC,Maternal,0.8
chr12:36350000-36400000,down,-0.0181388452594103,B,Maternal,0.659
chr6:58700000-58750000,down,-0.0181208651820251,Ery,Fetal,0.612
chr17:7500000-7550000,down,-0.0181132544468688,B,Maternal,0.659
chr7:48400000-48450000,down,-0.0181024025290713,uDSC,Maternal,0.99
chr14:88500000-88550000,down,-0.0181013280910115,CD14_M,Maternal,0.889
chr17:75800000-75850000,down,-0.0180938922679291,dNK,Maternal,0.666
chr8:122450000-122500000,down,-0.018093780552444,Ery,Fetal,0.612
chr7:106350000-106400000,down,-0.0180932790317719,iEVT,Fetal,1
chr7:106500000-106550000,down,-0.0180883335204562,dNK,Maternal,0.666
chr10:37000000-37050000,down,-0.0180842832848032,pEVT,Fetal,0.968
chr2:228650000-228700000,down,-0.0180796241255365,Epi,Maternal,0.991
chr1:104350000-104400000,down,-0.0180765407530495,Ery,Fetal,0.612
chr8:72750000-72800000,down,-0.0180750019278505,FB,Fetal,0.553
chr12:117200000-117250000,down,-0.0180669513084982,B,Maternal,0.659
chr14:92700000-92750000,down,-0.0180667881368653,cDC,Unknown,0.507
chr17:72650000-72700000,down,-0.018055705792478,HB,Fetal,0.803
chr17:63000000-63050000,down,-0.0180526612896679,CD14_M,Maternal,0.889
chr16:29300000-29350000,down,-0.0180416578072109,cilated,Maternal,1
chr11:750000-800000,down,-0.018036467461709,dNK,Maternal,0.666
chr18:75600000-75650000,down,-0.0180335309802272,T,Maternal,0.689
chr2:57650000-57700000,down,-0.0180327852088886,CD16_M,Maternal,0.939
chr12:55200000-55250000,down,-0.0180233997050722,Ery,Fetal,0.612
chr13:68500000-68550000,down,-0.0180216904346254,T,Maternal,0.689
chr14:71800000-71850000,down,-0.0180199237053945,CD16_M,Maternal,0.939
chr17:7600000-7650000,down,-0.0180124534745437,eS,Maternal,0.994
chr5:95450000-95500000,down,-0.018012306971497,HB,Fetal,0.803
chr13:110800000-110850000,down,-0.0179986363243644,eEVT,Fetal,1
chr11:17300000-17350000,down,-0.0179975193837079,dNK,Maternal,0.666
chr16:85150000-85200000,down,-0.0179973001283473,eS,Maternal,0.994
chr5:14450000-14500000,down,-0.0179949575399943,EVT,Fetal,0.999
chr2:198100000-198150000,down,-0.0179883867029592,T,Maternal,0.689
chr7:38350000-38400000,down,-0.0179822451338412,dNK,Maternal,0.666
chr4:38850000-38900000,down,-0.0179814809502888,pEVT,Fetal,0.968
chr6:20150000-20200000,down,-0.0179750518691066,Epi,Maternal,0.991
chr1:229150000-229200000,down,-0.0179724355735312,HB,Fetal,0.803
chr1:111400000-111450000,down,-0.0179721936748669,T,Maternal,0.689
chr9:69200000-69250000,down,-0.0179664965304256,SCT_B,Fetal,1
chr12:90250000-90300000,down,-0.0179534151310631,T,Maternal,0.689
chr1:92000000-92050000,down,-0.0179457647485944,T,Maternal,0.689
chr9:71750000-71800000,down,-0.0179385472256473,iEVT,Fetal,1
chr9:75200000-75250000,down,-0.0179361171784881,CD16_M,Maternal,0.939
chr3:117600000-117650000,down,-0.0179339801815391,uDSC,Maternal,0.99
chr15:96450000-96500000,down,-0.0179281074415554,uDSC,Maternal,0.99
chr2:47200000-47250000,down,-0.0179196703780614,cDC,Unknown,0.507
chr6:21850000-21900000,down,-0.0179193112728432,pEVT,Fetal,0.968
chr20:8350000-8400000,down,-0.0179006654496824,dNK,Maternal,0.666
chr5:39250000-39300000,down,-0.0178995729100074,CD14_M,Maternal,0.889
chr2:38050000-38100000,down,-0.0178717989901184,uDSC,Maternal,0.99
chr19:10550000-10600000,down,-0.0178687862482746,Ery,Fetal,0.612
chr10:39100000-39150000,down,-0.0178581246965287,eEVT,Fetal,1
chr12:96500000-96550000,down,-0.0178556389236013,fEC,Fetal,0.868
chr15:100850000-100900000,down,-0.0178501771093027,dNK,Maternal,0.666
chr3:173200000-173250000,down,-0.0178419844139216,T,Maternal,0.689
chr13:80600000-80650000,down,-0.0178396008501421,CD14_M,Maternal,0.889
chr5:94400000-94450000,down,-0.01783469663779,CD14_M,Maternal,0.889
chr13:32650000-32700000,down,-0.0178266706023139,fEC,Fetal,0.868
chr12:109050000-109100000,down,-0.0178260194709769,Ery,Fetal,0.612
chr1:164900000-164950000,down,-0.0178254238063364,uDSC,Maternal,0.99
chr2:8150000-8200000,down,-0.0178215957317064,dNK,Maternal,0.666
chr15:69950000-70000000,down,-0.0178204886895112,EVT,Fetal,0.999
chr15:89150000-89200000,down,-0.0178198565943353,T,Maternal,0.689
chr2:20050000-20100000,down,-0.0178195369237436,pvSMC,Maternal,0.456
chr7:75200000-75250000,down,-0.017817425436606,pEVT,Fetal,0.968
chr10:950000-1000000,down,-0.0178152105165532,B,Maternal,0.659
chr4:65850000-65900000,down,-0.0178142123436291,Ery,Fetal,0.612
chr3:59350000-59400000,down,-0.0178125771462968,T,Maternal,0.689
chr9:73000000-73050000,down,-0.0178123820684211,LEC,Maternal,1
chr8:6550000-6600000,down,-0.0178114930231438,Epi,Maternal,0.991
chr4:15200000-15250000,down,-0.0177983968281735,uDSC,Maternal,0.99
chr12:60050000-60100000,down,-0.0177921057142193,cDC,Unknown,0.507
chr15:31700000-31750000,down,-0.017790383443611,T,Maternal,0.689
chr3:16550000-16600000,down,-0.0177903556523374,B,Maternal,0.659
chr10:39550000-39600000,down,-0.017788937801016,B,Maternal,0.659
chr2:242900000-242950000,down,-0.0177885103482414,B,Maternal,0.659
chr2:108250000-108300000,down,-0.0177872457751856,eS,Maternal,0.994
chr22:24750000-24800000,down,-0.0177865135876327,proSCT,Fetal,0.997
chr7:30000000-30050000,down,-0.0177827521020771,cDC,Unknown,0.507
chr14:76600000-76650000,down,-0.0177821416647006,CD14_M,Maternal,0.889
chr6:44200000-44250000,down,-0.0177686451334636,B,Maternal,0.659
chr1:192900000-192950000,down,-0.0177599129808752,SCT,Fetal,1
chr22:50700000-50750000,down,-0.0177577586068249,cilated,Maternal,1
